ID,topic_id,topic,question,answer
1390,60,bellevue,do you want to know about the nearest town named bellevue,no i want to find information about the college
1391,60,bellevue,do you want to know more about companies headquartered in bellevue washington,no i want to know more about bellevue university
1392,60,bellevue,do you want to know more about the bellevue washington local government,no i would like to know more about bellevue university
1393,60,bellevue,would you like to see notable residents of bellevue washington,no take me to the bellevue university homepage
1394,60,bellevue,are you looking for bellevue baptist church,no i am looking for bellevue university
1395,60,bellevue,are you looking for a hospital in new york ny,no i just want the bellevue homepage
1396,60,bellevue,are you looking for directions to bellevue,no i would like the homepage of bellevue university
1397,60,bellevue,are you looking for the college,yes
1398,60,bellevue,are you looking for the university the bellevue,yes but the homepage
1399,60,bellevue,are you looking for things to do in bellevue,no i want to find information about the college
1400,60,bellevue,are you referring to bellevue iowa,no bellevue university
1401,60,bellevue,are you referring to bellevue nebraska,no bellevue university
1402,60,bellevue,,
1403,60,bellevue,are you looking bellevue square mall,no bellevue college in washington
1404,60,bellevue,are you referring to bellevue washington,yes the college
1405,60,bellevue,do you need information about bellevue nebraska,no bellevue college in washington
1406,60,bellevue,do you want to know about the nearest town named bellevue,no i need the homepage for bellevue college washington
1407,60,bellevue,do you want to know more about companies headquartered in bellevue washington,no i want information about bellevue college
1408,60,bellevue,do you want to know more about the bellevue washington local government,no i want the homepage for bellevue college
1409,60,bellevue,would you like to see notable residents of bellevue washington,no i am looking for the homepage of bellevue college in washington
1410,60,bellevue,are you looking for bellevue baptist church,no im looking for bellevue college in washington
1411,60,bellevue,are you looking for a hospital in new york ny,no i am looking for the homepage of bellevue college in washington
1412,60,bellevue,are you looking for directions to bellevue,no i want the homepage of bellevue college
1413,60,bellevue,are you looking for the college,i want to know more about it
1414,60,bellevue,are you looking for the university the bellevue,no i would like to be taken to the webpage of bellvue college in washington
1415,60,bellevue,are you looking for things to do in bellevue,no im looking for bellevue college
1416,60,bellevue,are you referring to bellevue iowa,no bellevue college in washington
1417,60,bellevue,are you referring to bellevue nebraska,no the state should be washington
1418,60,bellevue,,
1419,60,bellevue,are you looking bellevue square mall,no i am looking for bellevue hospital center in new york city
1420,60,bellevue,are you referring to bellevue washington,no i want the hospital that is in new york
1421,60,bellevue,do you need information about bellevue nebraska,no i need the homepage for bellevue hospital center
1422,60,bellevue,do you want to know about the nearest town named bellevue,no i want to know about bellevue hospital center
1423,60,bellevue,do you want to know more about companies headquartered in bellevue washington,no i would like the homepage of bellevue hospital in new york city
1424,60,bellevue,do you want to know more about the bellevue washington local government,no i want to know about bellevue hospital in new york ny not bellevue wa
1425,60,bellevue,would you like to see notable residents of bellevue washington,no i need the homepage for bellevue hospital center new york ny
1426,60,bellevue,are you looking for bellevue baptist church,no i am looking for the hospital not the church
1427,60,bellevue,are you looking for a hospital in new york ny,yes bellevue hospital center in new york ny please
1428,60,bellevue,are you looking for directions to bellevue,i dont know
1429,60,bellevue,are you looking for the college,no im looking for the hospital
1430,60,bellevue,are you looking for the university the bellevue,no i am looking for the homepage of bellevue hospital center in new york ny
1431,60,bellevue,are you looking for things to do in bellevue,no i want the homepage of the hospital
1432,60,bellevue,are you referring to bellevue iowa,no im referring to bellevue hospital in new york city
1433,60,bellevue,are you referring to bellevue nebraska,no i am referring to to bellevue hospita center in new york city
1434,60,bellevue,,
1435,62,texas border patrol,are you interested in what their job duties are,no i am interested in information about the supporters of the us border patrol in texas
1436,62,texas border patrol,do you want to report an incident,no i would like the homepage for supporters of the us border patrol in texas
1437,62,texas border patrol,would you like to know how many there are,no i want to find the homepage for supporters of the us border patrol in texas
1438,62,texas border patrol,are you looking for a specific web page,yes i am looking for the homepage for supporters of us border patrol in texas
1439,62,texas border patrol,are you trying to find out if they can use deadly force,no i want to find the homepage for supporters of the us border patrol in texas
1440,62,texas border patrol,do you want a phone number to call,yes and the homepage for the supporters of the us border patrol in texas
1441,62,texas border patrol,do you want to apply for a job here,no i want to know who the supporters are
1442,62,texas border patrol,do you want to know how to become one,no i would like to support them
1443,62,texas border patrol,do you want to know information about the patrol,no im looking for a web site
1444,62,texas border patrol,do you want to know what their jurisdiction is,no
1445,62,texas border patrol,do you want to know where their headquarters is located,no im looking for a web site
1446,62,texas border patrol,,
1447,62,texas border patrol,are you interested in what their job duties are,yes but from a big picture standpoint of their overall job description
1448,62,texas border patrol,do you want to report an incident,no i would like the mission of the us border patrol in texas
1449,62,texas border patrol,would you like to know how many there are,no
1450,62,texas border patrol,are you looking for a specific web page,no i just want information on the mission of the us border patrol in texas
1451,62,texas border patrol,are you trying to find out if they can use deadly force,yes and what their mission is
1452,62,texas border patrol,do you want a phone number to call,yes i want a number to border control
1453,62,texas border patrol,do you want to apply for a job here,no
1454,62,texas border patrol,do you want to know how to become one,no i want to know their mission
1455,62,texas border patrol,do you want to know information about the patrol,yes i want to learn about the border patrols mission in texas
1456,62,texas border patrol,do you want to know what their jurisdiction is,no i am interested in the mission of the us border patrol in texas
1457,62,texas border patrol,do you want to know where their headquarters is located,no i want to know any information on what exactly is the mission descriptionof the us border patrol in texas
1458,62,texas border patrol,,
1459,62,texas border patrol,are you interested in what their job duties are,i am interested in learning about how to obtain employment with the border patrol
1460,62,texas border patrol,do you want to report an incident,no i would like to apply for a job
1461,62,texas border patrol,would you like to know how many there are,no
1462,62,texas border patrol,are you looking for a specific web page,no but i want to find one with job information
1463,62,texas border patrol,are you trying to find out if they can use deadly force,no i want to work for them
1464,62,texas border patrol,do you want a phone number to call,if its helpful in answering my question then yes i would
1465,62,texas border patrol,do you want to apply for a job here,no but i am looking for employment within a specific area
1466,62,texas border patrol,do you want to know how to become one,yes i would like to know how to get a job with the texas border patrol
1467,62,texas border patrol,do you want to know information about the patrol,yes i want to get a job at texas border patrol
1468,62,texas border patrol,do you want to know what their jurisdiction is,no i want to find out how what gets hired to work for the us border patrol in texas
1469,62,texas border patrol,do you want to know where their headquarters is located,no i want to know how to gain employment from them
1470,62,texas border patrol,,
1471,65,korean language,are you interested in korean language classes,no i was looking for backround on the launguage
1472,65,korean language,do you wish to take a korean language test,no i want info about the background of korean languages
1473,65,korean language,are you looking for a dictionary,no i am looking for korean language history
1474,65,korean language,are you looking for information about hangul,no i want to know about the origins of the korean language
1475,65,korean language,are you interested in korean language degrees,no i would like background information about the korean language
1476,65,korean language,are you interested in the history of the korean language,yes i would like to learn the history of the korean language
1477,65,korean language,are you looking for korean language symbols,no im loking for background information
1478,65,korean language,are you looking for books on the korean language,yes
1479,65,korean language,are you looking for nearby classes,no i am interested of the korean language background
1480,65,korean language,are you trying to learn the korean language,yes i want background information
1481,65,korean language,are you wondering who speaks the korean language,no i am looking for the history
1482,65,korean language,do you need korean language classes,no i dont need classes
1483,65,korean language,,
1484,65,korean language,are you interested in korean language classes,no i just want to translate something
1485,65,korean language,do you wish to take a korean language test,no i am looking for translation information
1486,65,korean language,are you looking for a dictionary,a translating dictionary specifically
1487,65,korean language,are you looking for information about hangul,no
1488,65,korean language,are you interested in korean language degrees,no i need to know how to translate something into the korean language
1489,65,korean language,are you interested in the history of the korean language,no i want
1490,65,korean language,are you looking for korean language symbols,no i need the language translated
1491,65,korean language,are you looking for books on the korean language,no im looking for translation resources
1492,65,korean language,are you looking for nearby classes,no i am looking for something to help translate korean
1493,65,korean language,are you trying to learn the korean language,no just translating
1494,65,korean language,are you wondering who speaks the korean language,no i want to find translation services for the korean language
1495,65,korean language,do you need korean language classes,no i want to translate
1496,65,korean language,,
1497,65,korean language,are you interested in korean language classes,no i am looking for tutorials or videos about learning to speak korean
1498,65,korean language,do you wish to take a korean language test,no i just want to find some resources on learning and teaching the language
1499,65,korean language,are you looking for a dictionary,no
1500,65,korean language,are you looking for information about hangul,no im looking for a list of websites on learning and teaching korean
1501,65,korean language,are you interested in korean language degrees,no i am looking for resources on learning ad teaching korean
1502,65,korean language,are you interested in the history of the korean language,no
1503,65,korean language,are you looking for korean language symbols,no resources on learning and teaching the korea language
1504,65,korean language,are you looking for books on the korean language,yes
1505,65,korean language,are you looking for nearby classes,no i need materials on teaching and learning korean
1506,65,korean language,are you trying to learn the korean language,yes
1507,65,korean language,are you wondering who speaks the korean language,no i need information on learning and teaching the language
1508,65,korean language,do you need korean language classes,i just want to know about what resources are out there right now
1509,65,korean language,,
1510,65,korean language,are you interested in korean language classes,yes i am
1511,65,korean language,do you wish to take a korean language test,no i want to know about the history of hangul
1512,65,korean language,are you looking for a dictionary,no
1513,65,korean language,are you looking for information about hangul,yes i want to read about its history
1514,65,korean language,are you interested in korean language degrees,no i am referring to another aspect of the korean language
1515,65,korean language,are you interested in the history of the korean language,yes specifically the korean writing system hangui
1516,65,korean language,are you looking for korean language symbols,no i am looking for the history of hangul the korean writing system
1517,65,korean language,are you looking for books on the korean language,yes specifically the history of hangul
1518,65,korean language,are you looking for nearby classes,no i want to read the history of hangul
1519,65,korean language,are you trying to learn the korean language,id like to know the history of the korean writing system hangui
1520,65,korean language,are you wondering who speaks the korean language,no i want a history of the hangui
1521,65,korean language,do you need korean language classes,no
1522,65,korean language,,
1523,65,korean language,are you interested in korean language classes,no i am looking for a koreanenglish bilingual dictionary
1524,65,korean language,do you wish to take a korean language test,no i need a dictionary
1525,65,korean language,are you looking for a dictionary,yes i want to find a koreanenglish bilingual dictionary
1526,65,korean language,are you looking for information about hangul,no i want to find a koreanenglish dictionary
1527,65,korean language,are you interested in korean language degrees,no
1528,65,korean language,are you interested in the history of the korean language,no i need something related to the korean language but not the history of it
1529,65,korean language,are you looking for korean language symbols,no i want a bilingual dictionary
1530,65,korean language,are you looking for books on the korean language,yes a dictionary on korean and english
1531,65,korean language,are you looking for nearby classes,no im looking for a dictionary
1532,65,korean language,are you trying to learn the korean language,no i am needing a koreanenglsh bilingual dictionary
1533,65,korean language,are you wondering who speaks the korean language,no i am looking for translation
1534,65,korean language,do you need korean language classes,no just a dictionary
1535,65,korean language,,
1536,65,korean language,are you interested in korean language classes,no
1537,65,korean language,do you wish to take a korean language test,no just teach me some common korean phrases
1538,65,korean language,are you looking for a dictionary,no i want to know common phrases please
1539,65,korean language,are you looking for information about hangul,no i just want to know a few common korean phrases
1540,65,korean language,are you interested in korean language degrees,no just the common phrases
1541,65,korean language,are you interested in the history of the korean language,no just some common phrases
1542,65,korean language,are you looking for korean language symbols,no i would like to learn how to speak korean
1543,65,korean language,are you looking for books on the korean language,i just want to know some common phrases
1544,65,korean language,are you looking for nearby classes,no i want to know what common phrases in the korean language are
1545,65,korean language,are you trying to learn the korean language,i just want to know some common phrases
1546,65,korean language,are you wondering who speaks the korean language,no i am trying to find common phrases in the korean language
1547,65,korean language,do you need korean language classes,no
1548,65,korean language,,
1549,67,vldl levels,a total cholesterol of 180 to 200 mgdl 10 to 111 mmoll or less is considered best levels between 70 and 189 mgdl 39 and 105 mmoll are most often considered too high,this is irrelevent to my search
1550,67,vldl levels,would you like information about cholesterol reports,yes i would like to know how vldl levels are determined
1551,67,vldl levels,would you like information on how to mitigate vldl levels,no i need to know how vldl levels are determined
1552,67,vldl levels,would you like to know how to get your vldl levels tested,no i want to know how someone determines what the vldl levels are
1553,67,vldl levels,would you like to know more about ldl ,no i need to know how vldl levels are determined
1554,67,vldl levels,would you like to see charts about vldl levels,no i would like to know how the levels are determined
1555,67,vldl levels,would you like to take a survey on your cholesterol,no id like to know how vldl levels are calculated
1556,67,vldl levels,are you interested in information about the difference between vldl and hdl levels,i want to know how they determine vldl levels
1557,67,vldl levels,are you interested in ways to reduce vldl levels,yes what are natural ways to reduce cholesterol levels
1558,67,vldl levels,do you want to learn how to calculate your vldl levels,yes
1559,67,vldl levels,vldl and ldl are both considered types of bad cholesterol,ok but i need to know how are the vldl levels determined
1560,67,vldl levels,what age range would you like to see recommended vldl levels for,that was not my question
1561,67,vldl levels,what levels of vldl levels are you looking for normal or abnormal,just how they are determined
1562,67,vldl levels,what would you like to know about vldl levels,how are they determined
1563,67,vldl levels,would you like a recommendation on nearby doctors who check cholesteral levels,no i want to know how vldl levels are determined
1564,67,vldl levels,,
1565,67,vldl levels,a total cholesterol of 180 to 200 mgdl 10 to 111 mmoll or less is considered best levels between 70 and 189 mgdl 39 and 105 mmoll are most often considered too high,thank you
1566,67,vldl levels,would you like information about cholesterol reports,yes specifically i need to know about good and bad vldl levels
1567,67,vldl levels,would you like information on how to mitigate vldl levels,no i just want to know what are good and bad levels
1568,67,vldl levels,would you like to know how to get your vldl levels tested,no i need to know what level of vldl is harmful
1569,67,vldl levels,would you like to know more about ldl ,yes specifically what levels of vldl are good or bad
1570,67,vldl levels,would you like to see charts about vldl levels,yes
1571,67,vldl levels,would you like to take a survey on your cholesterol,yes
1572,67,vldl levels,are you interested in information about the difference between vldl and hdl levels,i want to know what vldl levels are considered good and what levels are considered bad
1573,67,vldl levels,are you interested in ways to reduce vldl levels,maybe but also levels
1574,67,vldl levels,do you want to learn how to calculate your vldl levels,no
1575,67,vldl levels,vldl and ldl are both considered types of bad cholesterol,ok what are the good and bad levels of vldl
1576,67,vldl levels,what age range would you like to see recommended vldl levels for,no i want to know what are good levels of vldl
1577,67,vldl levels,what levels of vldl levels are you looking for normal or abnormal,i am looking for which are the good and bad vldl levels in a cholesterol test
1578,67,vldl levels,what would you like to know about vldl levels,yes
1579,67,vldl levels,would you like a recommendation on nearby doctors who check cholesteral levels,maybe
1580,67,vldl levels,,
1581,67,vldl levels,a total cholesterol of 180 to 200 mgdl 10 to 111 mmoll or less is considered best levels between 70 and 189 mgdl 39 and 105 mmoll are most often considered too high,i want to know the difference between ldl hdl and vldl
1582,67,vldl levels,would you like information about cholesterol reports,tell me more about ldl
1583,67,vldl levels,would you like information on how to mitigate vldl levels,i need the differences between ldl hdl vldl levels
1584,67,vldl levels,would you like to know how to get your vldl levels tested,no just tell me the difference between ldl hdl and vldl
1585,67,vldl levels,would you like to know more about ldl ,yes specifically how is it different from hdl and vldl
1586,67,vldl levels,would you like to see charts about vldl levels,no
1587,67,vldl levels,would you like to take a survey on your cholesterol,no i just want to know the diffrences of the things i listed
1588,67,vldl levels,are you interested in information about the difference between vldl and hdl levels,yes
1589,67,vldl levels,are you interested in ways to reduce vldl levels,no i want to know the difference between ldl hdl and vldl
1590,67,vldl levels,do you want to learn how to calculate your vldl levels,i need to know the difference between that and others
1591,67,vldl levels,vldl and ldl are both considered types of bad cholesterol,what is the difference between them as well as hdl
1592,67,vldl levels,what age range would you like to see recommended vldl levels for,no can you just tell me the difference between vldl and ldl and hdl
1593,67,vldl levels,what levels of vldl levels are you looking for normal or abnormal,id just look to know the difference between vldl ldl and hdl
1594,67,vldl levels,what would you like to know about vldl levels,i want to know the difference between ldl hdl and vldl
1595,67,vldl levels,would you like a recommendation on nearby doctors who check cholesteral levels,no
1596,67,vldl levels,,
1597,70,to be or not to be that is the question,are you interested in shakespeares plays,yes i would like to text from the to be or not to be soliloquy in hamlet
1598,70,to be or not to be that is the question,do you want to know how others have used that quote,no i want to see the entire soliloquy
1599,70,to be or not to be that is the question,do you want to know the meaning of the quote,yes
1600,70,to be or not to be that is the question,do you want to know where the quote came from,yes
1601,70,to be or not to be that is the question,would some analysis of hamlet be interesting to you,no i would like the text of the soliloquy containing that quote
1602,70,to be or not to be that is the question,are you interested in the quote from hamlet,yes im interested in the famous text
1603,70,to be or not to be that is the question,are you interested in the quote from shakespeare or the quote used in another context,yes  am only interested in the quote from shakespeare
1604,70,to be or not to be that is the question,are you referring to shakespear,yes from hamlet
1605,70,to be or not to be that is the question,are you referring to a certain philosohper,no just the text from shakespeares hamlet
1606,70,to be or not to be that is the question,are you referring to a philosophy book,no i am interested in hamlets famous soliloquy with the quote to be or not to be
1607,70,to be or not to be that is the question,are you referring to the philosopher aristotole,no what is hamlets famous text
1608,70,to be or not to be that is the question,are you talking about a psychology book,no
1609,70,to be or not to be that is the question,are you talking about a psychology course,no i am not interested in that information
1610,70,to be or not to be that is the question,,
1611,70,to be or not to be that is the question,are you interested in shakespeares plays,yes can you tell me some famous quotes from his plays
1612,70,to be or not to be that is the question,do you want to know how others have used that quote,no give me more shakespeare quotes
1613,70,to be or not to be that is the question,do you want to know the meaning of the quote,no i want to know all famous quotes from shakespeares plays
1614,70,to be or not to be that is the question,do you want to know where the quote came from,yes i want some background of all shakespeare quotes
1615,70,to be or not to be that is the question,would some analysis of hamlet be interesting to you,no i am interested in famous quotes of shakespeares plays
1616,70,to be or not to be that is the question,are you interested in the quote from hamlet,yesthat can work
1617,70,to be or not to be that is the question,are you interested in the quote from shakespeare or the quote used in another context,i want all quotes from shakespeares plays
1618,70,to be or not to be that is the question,are you referring to shakespear,yes i would like quotes from shakespear
1619,70,to be or not to be that is the question,are you referring to a certain philosohper,no im looking for quotes from shakespeares plays
1620,70,to be or not to be that is the question,are you referring to a philosophy book,no i am refering to a play
1621,70,to be or not to be that is the question,are you referring to the philosopher aristotole,no im talking about shakespeare
1622,70,to be or not to be that is the question,are you talking about a psychology book,no i want to know famous quotes from shakespeares plays
1623,70,to be or not to be that is the question,are you talking about a psychology course,no
1624,70,to be or not to be that is the question,,
1625,70,to be or not to be that is the question,are you interested in shakespeares plays,no
1626,70,to be or not to be that is the question,do you want to know how others have used that quote,no i want a analysis of it
1627,70,to be or not to be that is the question,do you want to know the meaning of the quote,i need the critical analysis of the quote
1628,70,to be or not to be that is the question,do you want to know where the quote came from,no i want a critical analysis
1629,70,to be or not to be that is the question,would some analysis of hamlet be interesting to you,specifically to be or not to be
1630,70,to be or not to be that is the question,are you interested in the quote from hamlet,yes i am interested in finding an analysis of this quote
1631,70,to be or not to be that is the question,are you interested in the quote from shakespeare or the quote used in another context,i am intrested in a quote from shakespeare
1632,70,to be or not to be that is the question,are you referring to shakespear,yes hamlets soliloquy
1633,70,to be or not to be that is the question,are you referring to a certain philosohper,i am referring to hamlet
1634,70,to be or not to be that is the question,are you referring to a philosophy book,no the hanlet soliloquy
1635,70,to be or not to be that is the question,are you referring to the philosopher aristotole,no
1636,70,to be or not to be that is the question,are you talking about a psychology book,i am interested in something specific not just any psychology book
1637,70,to be or not to be that is the question,are you talking about a psychology course,no im not
1638,70,to be or not to be that is the question,,
1639,78,dieting,are you interested in reading more about the health benefits of dieting,no just advice
1640,78,dieting,how much weight do you want to lose while dieting,i just want a reasonable way to lose weight
1641,78,dieting,what kinds of specialized diets are you interested in,reasonable diets
1642,78,dieting,will the dieting be in combination with exercise or weight training,no just dieting
1643,78,dieting,would you like a list of area doctors that can give professional advice on dieting,yes
1644,78,dieting,would you like to know more about dieting products for weight loss,no
1645,78,dieting,would you like to read about different types of diet pills,no
1646,78,dieting,are you interested in reading some inspirational quotations about dieting,no i am looking for dieting advice that does not include fads or medications
1647,78,dieting,are you looking for dieting that involves no medications,yes i would like information about dieting that requires no medications
1648,78,dieting,are you looking for dieting tips,i yes i am looking non fad or trendy dieting advise
1649,78,dieting,are you searching for dieting pills,no i am searching for advices and tips on dieting only
1650,78,dieting,do you need anything specific in relation to counting calories you consume daily,i dont know
1651,78,dieting,do you want to know if dieting is safe,no
1652,78,dieting,do you want to learn about the history of dieting,no i want to know about reasonable methods for weight loss
1653,78,dieting,how fast would you like to lose weight,i want to lose 3 lbs a week how can i do this
1654,78,dieting,,
1655,78,dieting,are you interested in reading more about the health benefits of dieting,no i need to know i want tips and charts for countain calories
1656,78,dieting,how much weight do you want to lose while dieting,no i want to know about counting calories
1657,78,dieting,what kinds of specialized diets are you interested in,where can i find calories charts for dieting
1658,78,dieting,will the dieting be in combination with exercise or weight training,yes but i also need charts and tips for calorie counting while im on a diet
1659,78,dieting,would you like a list of area doctors that can give professional advice on dieting,i want calorie counting tips
1660,78,dieting,would you like to know more about dieting products for weight loss,yes
1661,78,dieting,would you like to read about different types of diet pills,no i want caloriecounting tips and charts
1662,78,dieting,are you interested in reading some inspirational quotations about dieting,no i am looking for tips and charts for counting calories
1663,78,dieting,are you looking for dieting that involves no medications,maybe
1664,78,dieting,are you looking for dieting tips,yes i want tips on counting calories
1665,78,dieting,are you searching for dieting pills,no i am looking for help on counting calories
1666,78,dieting,do you need anything specific in relation to counting calories you consume daily,no i am looking for general advice and tips
1667,78,dieting,do you want to know if dieting is safe,no i want tips on dieting and calories charts
1668,78,dieting,do you want to learn about the history of dieting,no i want to know how to count calories
1669,78,dieting,how fast would you like to lose weight,i want tips and calorie charts
1670,78,dieting,,
1671,78,dieting,are you interested in reading more about the health benefits of dieting,no i am looking for crash diet plans that promise quick weight loss
1672,78,dieting,how much weight do you want to lose while dieting,that is irrelevant i need diets that will make me lose weight quickly
1673,78,dieting,what kinds of specialized diets are you interested in,im interested in crash diets
1674,78,dieting,will the dieting be in combination with exercise or weight training,no i just want information on crash diets
1675,78,dieting,would you like a list of area doctors that can give professional advice on dieting,no just the names of different diets that promise quick weight loss
1676,78,dieting,would you like to know more about dieting products for weight loss,no i need crash diet plans
1677,78,dieting,would you like to read about different types of diet pills,no
1678,78,dieting,are you interested in reading some inspirational quotations about dieting,no i want to find quick weight loss options
1679,78,dieting,are you looking for dieting that involves no medications,im not sure if i would consider meds
1680,78,dieting,are you looking for dieting tips,no can you please give me some crash diets to help me lose weigh quickly
1681,78,dieting,are you searching for dieting pills,no
1682,78,dieting,do you need anything specific in relation to counting calories you consume daily,no just the names of the diets with the quickest weight loss times
1683,78,dieting,do you want to know if dieting is safe,i would like to know more on quick and safe diet receipts
1684,78,dieting,do you want to learn about the history of dieting,no i want information about crach diet plans
1685,78,dieting,how fast would you like to lose weight,im not sure i just want a variety of weight loss diets to see
1686,78,dieting,,
1687,78,dieting,are you interested in reading more about the health benefits of dieting,no i want to know about diet supplements and appetite suppressants
1688,78,dieting,how much weight do you want to lose while dieting,doesnt matter find herbal diet supplements and appetite suppressants
1689,78,dieting,what kinds of specialized diets are you interested in,im looking for herbal supplements and appetite suppressants
1690,78,dieting,will the dieting be in combination with exercise or weight training,i dont know just give me some general recommendations for now
1691,78,dieting,would you like a list of area doctors that can give professional advice on dieting,no
1692,78,dieting,would you like to know more about dieting products for weight loss,yes specificially herbal in nature
1693,78,dieting,would you like to read about different types of diet pills,no i need diet supplements
1694,78,dieting,are you interested in reading some inspirational quotations about dieting,no i need actual supplements
1695,78,dieting,are you looking for dieting that involves no medications,no i would l like information about herbal supplements and appetite suppressants in pill form
1696,78,dieting,are you looking for dieting tips,yes i am interested in learning more about different dieting tips to loose weight
1697,78,dieting,are you searching for dieting pills,yes specifically herbal ones
1698,78,dieting,do you need anything specific in relation to counting calories you consume daily,no im searching for herbal supplements and appetite suppressants
1699,78,dieting,do you want to know if dieting is safe,no i want herbal diet supplements and appitite suppressants
1700,78,dieting,do you want to learn about the history of dieting,no i want herbal diet supplements and appetite suppressants
1701,78,dieting,how fast would you like to lose weight,thats not important i just want information on herbal diet supplements and appetite suppressants
1702,78,dieting,,
1703,78,dieting,are you interested in reading more about the health benefits of dieting,i need to know the best way to diet and exercising
1704,78,dieting,how much weight do you want to lose while dieting,i just want plans
1705,78,dieting,what kinds of specialized diets are you interested in,any diet and excercise types that can help me lose weight gradually
1706,78,dieting,will the dieting be in combination with exercise or weight training,yes it will be in combination with exercise
1707,78,dieting,would you like a list of area doctors that can give professional advice on dieting,yes that would be beneficial
1708,78,dieting,would you like to know more about dieting products for weight loss,no i need diet and exercise recommendations
1709,78,dieting,would you like to read about different types of diet pills,no diet and exercise
1710,78,dieting,are you interested in reading some inspirational quotations about dieting,can you show me dieting and exercise recommendations
1711,78,dieting,are you looking for dieting that involves no medications,yes and i am looking for other dieting methods
1712,78,dieting,are you looking for dieting tips,yes and exercise tips as well
1713,78,dieting,are you searching for dieting pills,yes
1714,78,dieting,do you need anything specific in relation to counting calories you consume daily,no i want to know how to diet and exercise
1715,78,dieting,do you want to know if dieting is safe,no im more interested in recommendations for a safe diet and exercise regimen
1716,78,dieting,do you want to learn about the history of dieting,no i want recommendations of specific diets and which exercises to do
1717,78,dieting,how fast would you like to lose weight,no i need general information about diet and exercise
1718,78,dieting,,
1719,78,dieting,are you interested in reading more about the health benefits of dieting,no i would like to read more about lowcarbohydrate diets
1720,78,dieting,how much weight do you want to lose while dieting,im not sure i just want info on lowcarb diets
1721,78,dieting,what kinds of specialized diets are you interested in,i am interested in diet plans that follow keto or atkins diet
1722,78,dieting,will the dieting be in combination with exercise or weight training,no i would like information about low carbohydrate diets
1723,78,dieting,would you like a list of area doctors that can give professional advice on dieting,no i am looking for information on diets low in carbohydrates
1724,78,dieting,would you like to know more about dieting products for weight loss,i only want information about the lowcarbohydrate ones
1725,78,dieting,would you like to read about different types of diet pills,no i want information about low carb diets
1726,78,dieting,are you interested in reading some inspirational quotations about dieting,no
1727,78,dieting,are you looking for dieting that involves no medications,no i want information on low carb diets
1728,78,dieting,are you looking for dieting tips,yes specifically lowcarb diets
1729,78,dieting,are you searching for dieting pills,no
1730,78,dieting,do you need anything specific in relation to counting calories you consume daily,i just need more information on low carbohydrate diets
1731,78,dieting,do you want to know if dieting is safe,i am looking for general information about low carb diets
1732,78,dieting,do you want to learn about the history of dieting,no just give me information on low carb dieting
1733,78,dieting,how fast would you like to lose weight,20 pounds in a month
1734,78,dieting,,
1735,89,ocd,are you interested in ocd in children,i am looking for basic background information
1736,89,ocd,would you like to know more about ocd,yes
1737,89,ocd,do you want to know more about the different types of ocd,yes i need to know about differet types of ocd
1738,89,ocd,are you interested in ocd medications,i just want some general information about ocd
1739,89,ocd,are you looking for a definition of ocd,yes
1740,89,ocd,are you looking for a test to check for ocd,i just want general info on ocd
1741,89,ocd,are you looking for documentaries of people who live with ocd,no id just like some basic information on the disease
1742,89,ocd,are you looking for specific information related to parents of children with ocd,no i want to know basic background information about the disorder itself
1743,89,ocd,are you looking for treatment for ocd,no im looking for general information on ocd
1744,89,ocd,do you want examples of ocd,yes and background information
1745,89,ocd,do you want to know the symptoms of ocd,yes exactly
1746,89,ocd,,
1747,89,ocd,are you interested in ocd in children,no i need general informaton of ocd
1748,89,ocd,would you like to know more about ocd,yes what are the symptoms of ocd
1749,89,ocd,do you want to know more about the different types of ocd,symptoms cure help and medication needs for ocd
1750,89,ocd,are you interested in ocd medications,no i am interested in the symptoms
1751,89,ocd,are you looking for a definition of ocd,no i want to know the symptoms of ocd
1752,89,ocd,are you looking for a test to check for ocd,no i want the symptoms of ocd
1753,89,ocd,are you looking for documentaries of people who live with ocd,no i am looking for symptoms people wioth ocd have
1754,89,ocd,are you looking for specific information related to parents of children with ocd,no just symptoms of ocd
1755,89,ocd,are you looking for treatment for ocd,no i am looking for the symptoms of obsessivecompulsive disorder
1756,89,ocd,do you want examples of ocd,no i want to know the symptoms
1757,89,ocd,do you want to know the symptoms of ocd,yes i do
1758,89,ocd,,
1759,89,ocd,are you interested in ocd in children,im interested in medications that treat ocd
1760,89,ocd,would you like to know more about ocd,i want to know more about treatment than anything
1761,89,ocd,do you want to know more about the different types of ocd,no just the medications to treat it
1762,89,ocd,are you interested in ocd medications,yes
1763,89,ocd,are you looking for a definition of ocd,no i am looking for medications that treat the disorder
1764,89,ocd,are you looking for a test to check for ocd,no i want to know about medications that treat ocd
1765,89,ocd,are you looking for documentaries of people who live with ocd,no
1766,89,ocd,are you looking for specific information related to parents of children with ocd,no
1767,89,ocd,are you looking for treatment for ocd,yes specifically the medications used to treat it
1768,89,ocd,do you want examples of ocd,no i am interested in medication used to treat ocd
1769,89,ocd,do you want to know the symptoms of ocd,no i want to know the medications used for ocd
1770,89,ocd,,
1771,89,ocd,are you interested in ocd in children,i am interested in people with ocd
1772,89,ocd,would you like to know more about ocd,yes i would like to know more about living with ocd
1773,89,ocd,do you want to know more about the different types of ocd,yes as long as it is personal stories
1774,89,ocd,are you interested in ocd medications,no just personal stories
1775,89,ocd,are you looking for a definition of ocd,no i want to find stories of people with ocd
1776,89,ocd,are you looking for a test to check for ocd,i dont know i want information on living with ocd
